Ticker,symbol,company_name,sector,sub_industry,daily_mean,daily_vol,annual_return_est,annual_vol_est,min_daily_return,max_daily_return
ECL,ECL,Ecolab,Materials,Specialty Chemicals,0.0005124026430779727,0.017497469729338105,0.12912546605564912,0.2777637208602557,-0.1174233420080808,0.2216101200261229
CPAY,CPAY,Corpay,Financials,Transaction & Payment Processing Services,0.0005109475277820163,0.021759772011957917,0.1287587770010681,0.3454256719746255,-0.11405217389231836,0.1594502365667796
EW,EW,Edwards Lifesciences,Health Care,Health Care Equipment,0.0005092466414084088,0.02102939307470523,0.128330153634919,0.3338312657897639,-0.31339847201516924,0.17592064963836074
HON,HON,Honeywell,Industrials,Industrial Conglomerates,0.0005056054433065462,0.0161194463461279,0.12741257171324966,0.25588827782341933,-0.12086837184344068,0.15068389994233455
A,A,Agilent Technologies,Health Care,Life Sciences Tools & Services,0.0005023270613392993,0.018406228575771233,0.12658641945750343,0.2921898203166076,-0.11011700062019536,0.09839381094229482
PEG,PEG,Public Service Enterprise Group,Utilities,Electric Utilities,0.0005002106205463914,0.014820018392250675,0.12605307637769061,0.23526049854779144,-0.11188487241551226,0.10634751282003352
ALLE,ALLE,Allegion,Industrials,Building Products,0.0004997061928608052,0.018126918249213673,0.1259259606009229,0.2877559063405064,-0.12359856121368584,0.12434535391236579
USB,USB,U.S. Bancorp,Financials,Diversified Banks,0.0004993026398892965,0.021322553955222794,0.12582426525210272,0.33848505049365707,-0.14440528686163145,0.17367894404429962
JNJ,JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,0.0004989293403032303,0.012037746777569467,0.12573019375641403,0.1910933059141078,-0.07591648932719319,0.07997743432693127
DD,DD,DuPont,Materials,Specialty Chemicals,0.0004984151853684515,0.021529239985228318,0.12560062671284977,0.3417660895028522,-0.14044713827077782,0.17815369594472896
HAS,HAS,Hasbro,Consumer Discretionary,Leisure Products,0.000498085555313714,0.022753679549349395,0.12551755993905592,0.36120346499540834,-0.18702309661587524,0.21669562920348828
YUM,YUM,Yum! Brands,Consumer Discretionary,Restaurants,0.0004977273459965403,0.015391299557851956,0.12542729119112817,0.244329305905048,-0.10999250778707059,0.23248400572377448
WAT,WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,0.0004967749805631665,0.0207565645613889,0.12518729510191798,0.329500247408949,-0.13939519186279037,0.19838447899953038
T,T,AT&T,Communication Services,Integrated Telecommunication Services,0.0004952112217807521,0.015737929841213433,0.12479322788874954,0.24983189106499792,-0.10406098309317224,0.10022356695069279
WTW,WTW,Willis Towers Watson,Financials,Insurance Brokers,0.0004946658613010407,0.01656910002051492,0.12465579704786227,0.2630263086146261,-0.12104593820009357,0.15105732030714392
CI,CI,Cigna,Health Care,Health Care Services,0.000493677473945007,0.02078243587241065,0.12440672343414177,0.32991094173927754,-0.17391005624128464,0.16680830552470272
EVRG,EVRG,Evergy,Utilities,Electric Utilities,0.0004912863349603361,0.01570967806104606,0.1238041564100047,0.24938340795849148,-0.16060248936876564,0.16048403999231797
UHS,UHS,Universal Health Services,Health Care,Health Care Facilities,0.0004909193775001745,0.02343601877010308,0.12371168313004398,0.3720352643228075,-0.22257109071036618,0.2533607506027691
LYB,LYB,LyondellBasell,Materials,Specialty Chemicals,0.000489835890058319,0.024973866064030056,0.12343864429469639,0.39644783328755406,-0.2549102799800198,0.19541580965127192
ALGN,ALGN,Align Technology,Health Care,Health Care Supplies,0.00048793062463068173,0.03307222128089065,0.1229585174069318,0.5250052368824082,-0.3662622691693168,0.3496620537845849
DUK,DUK,Duke Energy,Utilities,Electric Utilities,0.0004869512361799452,0.013878068859268702,0.12271171151734618,0.220307513276729,-0.11502107193502098,0.12300838143362292
EXC,EXC,Exelon,Utilities,Electric Utilities,0.0004862377298572983,0.01632069227165513,0.12253190792403917,0.25908295785127977,-0.16089120651621058,0.17994105072933264
POOL,POOL,Pool Corporation,Consumer Discretionary,Distributors,0.00048414111616159526,0.021763649332643364,0.12200356127272201,0.3454872225323471,-0.16789565637106274,0.12952712488547657
ELV,ELV,Elevance Health,Health Care,Managed Health Care,0.0004829072305771792,0.021085359965220436,0.12169262210544915,0.3347197126335048,-0.17126606410804468,0.1561742478023136
ADP,ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,0.00048289839491300285,0.016203576813396802,0.12169039551807671,0.2572238075878824,-0.15252600562050023,0.11803565337845923
KO,KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.00048278604403399734,0.012456518523745547,0.12166208309656733,0.19774110129300085,-0.09672467024555065,0.06479560514059113
MRK,MRK,Merck & Co.,Health Care,Pharmaceuticals,0.0004824354552910988,0.01514081168848656,0.12157373473335689,0.24035293425237236,-0.0986301048573679,0.08374384696858561
VRSN,VRSN,Verisign,Information Technology,Internet Services & Infrastructure,0.00048038068491701897,0.016912440648141666,0.12105593259908878,0.2684766721087373,-0.14264465771249224,0.12806768325772433
IEX,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,0.0004802055167486985,0.016320638193765856,0.12101179022067203,0.2590820993914011,-0.11578142239844569,0.08867753275806978
WY,WY,Weyerhaeuser,Real Estate,Timber REITs,0.0004772988556071971,0.022153802213166193,0.12027931161301367,0.35168070750330055,-0.22673342114505735,0.2531552243302062
CMS,CMS,CMS Energy,Utilities,Multi-Utilities,0.000466420017200917,0.014003521440915587,0.11753784433463109,0.22229901127094112,-0.12285367254539847,0.1381913911116781
INVH,INVH,Invitation Homes,Real Estate,Single-Family Residential REITs,0.0004646968249180082,0.017227447734030406,0.11710359987933806,0.27347725457164596,-0.23548987651442876,0.12461228179491424
MCD,MCD,McDonald's,Consumer Discretionary,Restaurants,0.0004614389937798691,0.01357462775923358,0.11628262643252701,0.21549053514723618,-0.1587535446965327,0.18125466615935903
PAYX,PAYX,Paychex,Industrials,Human Resource & Employment Services,0.00045899312527179103,0.01723621912972303,0.11566626756849134,0.27361649616156775,-0.19480149774769895,0.18198067617561708
ED,ED,Consolidated Edison,Utilities,Multi-Utilities,0.0004576782182018406,0.014200158763494229,0.11533491098686383,0.22542053199504117,-0.13134468553691314,0.18013821468938396
AES,AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,0.00045765739853079505,0.024910827722280288,0.11532966442976035,0.39544713063556336,-0.17766206750623115,0.1978319969907687
FOX,FOX,Fox Corporation (Class B),Communication Services,Broadcasting,0.00045749891461868746,0.019592830972593296,0.11528972648390924,0.3110265493992338,-0.10406499197171881,0.13246890215497964
EIX,EIX,Edison International,Utilities,Electric Utilities,0.0004566579942514869,0.018225239370333674,0.1150778145513747,0.28931670575115787,-0.13333334614302694,0.13289852456532647
BR,BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,0.0004565355576099899,0.015701398936479642,0.11504696051771746,0.2492519809304351,-0.08808276741487364,0.1254450208473088
MAA,MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,0.00045625317892970026,0.016356819129356295,0.11497580109028446,0.25965645393804476,-0.1670634138543936,0.11631848943839707
SWKS,SWKS,Skyworks Solutions,Information Technology,Semiconductors,0.00045253241707620345,0.026529232979000252,0.11403816910320327,0.4211385176143674,-0.2466697465559139,0.22499998583975467
VRSK,VRSK,Verisk Analytics,Industrials,Research & Consulting Services,0.0004512788656310378,0.01623848981328541,0.11372227413902153,0.2577780342792532,-0.10679207322680795,0.13286027321500016
PG,PG,Procter & Gamble,Consumer Staples,Personal Care Products,0.0004490979797320801,0.012669370181555386,0.11317269089248419,0.20112001660927678,-0.0873735433504963,0.12009039491306162
PPL,PPL,PPL Corporation,Utilities,Electric Utilities,0.0004487643128619135,0.015316652278196972,0.1130886068412022,0.24314431707696055,-0.13712624063262735,0.14254950816052703
CRM,CRM,Salesforce,Information Technology,Application Software,0.0004457776823043906,0.02365060864948338,0.11233597594070643,0.37544177305107723,-0.19737143520753442,0.26044903674389785
CVS,CVS,CVS Health,Health Care,Health Care Services,0.0004454661256150176,0.019163887815270612,0.11225746365498444,0.30421728787408175,-0.16836491793526864,0.14945461563420404
BEN,BEN,Franklin Resources,Financials,Asset Management & Custody Banks,0.00044248538778852124,0.022381427408508844,0.11150631772270735,0.35529414545735544,-0.13616473989889455,0.1351348880198806
FE,FE,FirstEnergy,Utilities,Electric Utilities,0.00043768827522989783,0.01658483087396117,0.11029744535793426,0.2632760281714036,-0.20905106948880792,0.16938755991684973
BSX,BSX,Boston Scientific,Health Care,Health Care Equipment,0.00043487859450588547,0.017715110538894765,0.10958940581548314,0.2812186616036098,-0.17594414170854633,0.09252804478156285
SYY,SYY,Sysco,Consumer Staples,Food Distributors,0.000433336523589673,0.021120479856575145,0.1092008039445976,0.33527722362508183,-0.21106093318698793,0.18790018429431576
TROW,TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,0.0004325624761860434,0.020453574808482426,0.10900574399888294,0.32469043419300037,-0.1306862283016218,0.18165795077021252
GDDY,GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,0.00043173544524593185,0.022397474197167314,0.10879733220197482,0.3555488803301446,-0.1916287979580158,0.17510766527310673
INCY,INCY,Incyte,Health Care,Biotechnology,0.0004243111683584337,0.020113094116072375,0.10692641442632529,0.31928547076298397,-0.09386994975266816,0.12041400119858947
MDLZ,MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,0.00042332518924995154,0.01354759434872759,0.10667794769098779,0.21506139305950356,-0.11429676884149986,0.1128071352164044
DPZ,DPZ,Domino's,Consumer Discretionary,Restaurants,0.0004199214767579843,0.01983807318862151,0.10582021214301204,0.31491964888674395,-0.13571536219518976,0.2560079272729934
AOS,AOS,A. O. Smith,Industrials,Building Products,0.00041979082866422303,0.018123053220045496,0.1057872888233842,0.28769455090457235,-0.09390832105018543,0.13666859475611814
HPQ,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0.00041916656443841973,0.023518722619672642,0.10562997423848178,0.37334814723338,-0.17274643135262213,0.16951228703053656
LVS,LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,0.0004157808371883661,0.026550775899106836,0.10477677097146826,0.4214805008690643,-0.17588241837750673,0.1506304578195996
PEP,PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.0004141299375538558,0.013338695809926013,0.10436074426357166,0.21174523156202107,-0.1142831971779601,0.12936590328574415
MOS,MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,0.0004129357970412139,0.03043110896622726,0.1040598208543859,0.48307887866727117,-0.27507763764922033,0.17261070348578267
ABNB,ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.0004128244170648338,0.02915675829222836,0.10403175310033812,0.46284918886833937,-0.1342503345249787,0.14788529560384034
IQV,IQV,IQVIA,Health Care,Life Sciences Tools & Services,0.000409514066890316,0.021509140538253854,0.10319754485635964,0.34144702067374605,-0.16538215975692494,0.1787870971854082
PNW,PNW,Pinnacle West Capital,Utilities,Multi-Utilities,0.00040919131846084975,0.015505264645291904,0.10311621225213413,0.246138445582107,-0.1650115377224859,0.12923244565137781
LULU,LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.00040839440652699525,0.026245906526034087,0.1029153904448028,0.4166408496080003,-0.21369167905211284,0.15889912976090947
AWK,AWK,American Water Works,Utilities,Water Utilities,0.0004034989058629894,0.016214115187619588,0.10168172427747332,0.2573910990923809,-0.1253476982065952,0.16572641710655778
BALL,BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",0.00040225343795082896,0.01923678572642338,0.1013678663636089,0.3053745063381196,-0.18582618707369192,0.1339457521249252
DOW,DOW,Dow Inc.,Materials,Commodity Chemicals,0.0004009934269812631,0.024366953509464443,0.10105034359927831,0.38681339516589286,-0.21657675243624297,0.20909065327342935
APTV,APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,0.00039834091295459724,0.02783880555952509,0.1003819100645585,0.44192733784551436,-0.3055268415784145,0.20953808506286187
CL,CL,Colgate-Palmolive,Consumer Staples,Household Products,0.0003967272518577152,0.01286981861056087,0.09997526746814424,0.20430203677232936,-0.09782917668377844,0.12608258255979576
SBAC,SBAC,SBA Communications,Real Estate,Telecom Tower REITs,0.0003950199275667748,0.019012161918253122,0.09954502174682725,0.3018087139283429,-0.08932588209464953,0.18932149795843878
UPS,UPS,United Parcel Service,Industrials,Air Freight & Logistics,0.00039453677510760507,0.018702822754989572,0.09942326732711648,0.29689810694773394,-0.14112719771876892,0.1437582101362027
CPT,CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,0.0003881285453341686,0.01664870786056205,0.0978083934242105,0.2642900438976804,-0.17891003578596099,0.11104980992616831
O,O,Realty Income,Real Estate,Retail REITs,0.00038323876895932557,0.017367323980182498,0.09657616977775005,0.2756977211415081,-0.24930468501373626,0.16912778152214414
CHD,CHD,Church & Dwight,Consumer Staples,Household Products,0.0003809051722656142,0.014101060626708312,0.09598810341093478,0.22384739784308877,-0.08564592070820831,0.13668718459637996
TSN,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,0.00037917437529260637,0.018289016839861016,0.09555194257373681,0.29032914169286794,-0.16411276493490923,0.22702584064958597
OMC,OMC,Omnicom Group,Communication Services,Advertising,0.00036875855882721503,0.019571902122755006,0.09292715682445819,0.31069431420784144,-0.11147403174004733,0.15364872575071398
GPC,GPC,Genuine Parts Company,Consumer Discretionary,Distributors,0.0003637781274291732,0.01928343820305491,0.09167208811215165,0.30611509144539323,-0.2096840244981406,0.20918683896277668
FTV,FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,0.0003630423858734692,0.018003969779510638,0.09148668124011423,0.28580415989104524,-0.14432191104196723,0.18828842991616335
ZTS,ZTS,Zoetis,Health Care,Pharmaceuticals,0.00035969441779277604,0.0175787207670554,0.09064299328377956,0.27905354109765107,-0.14695580219228754,0.11979285891752456
FRT,FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,0.00035841503936563787,0.020512799706509342,0.09032058992014075,0.32563060030261465,-0.2135416482769047,0.329029304821429
IT,IT,Gartner,Information Technology,IT Consulting & Other Services,0.0003557972698942652,0.022523763748710648,0.08966091201335483,0.3575536648095618,-0.2755486951199517,0.1639907605841695
ACN,ACN,Accenture,Information Technology,IT Consulting & Other Services,0.0003546941596393185,0.01810953802480253,0.08938292822910826,0.2874800038313721,-0.09588065609202434,0.128573461283225
ESS,ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,0.0003482122658573017,0.017729906699297925,0.08774949099604003,0.2814535433683221,-0.18880771036887234,0.12013526029743282
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,0.0003454519426516512,0.01783545548884289,0.0870538895482161,0.28312907845824137,-0.1516379611508566,0.1222190599466686
ES,ES,Eversource Energy,Utilities,Electric Utilities,0.0003418434916769657,0.016796280438188226,0.08614455990259536,0.26663268594207024,-0.12820520412379832,0.14799932452432385
ABT,ABT,Abbott Laboratories,Health Care,Health Care Equipment,0.0003357144560809377,0.015708008667666473,0.0846000429323963,0.24935690716015516,-0.10038932532332812,0.10935971375878561
BMY,BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,0.00033285970123905995,0.0156467875149657,0.0838806447122431,0.24838505149001744,-0.13264151806898083,0.11442477558108632
DLTR,DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,0.00032732821826918804,0.024423236047091915,0.08248671100383538,0.3877068527522004,-0.22155541720172878,0.21865414712630127
AVB,AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,0.0003254285291144417,0.017030570348160214,0.08200798933683931,0.2703519229609358,-0.1537070070243689,0.11314617877064959
CNC,CNC,Centene Corporation,Health Care,Managed Health Care,0.00032225507239142865,0.025687949308372104,0.08120827824264001,0.4077835533671174,-0.40370701024843814,0.1560244400450732
DG,DG,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,0.00031591664821890934,0.02081820775036517,0.07961099535116516,0.33047880269726204,-0.3214631914692111,0.15848517113531502
ADBE,ADBE,Adobe Inc.,Information Technology,Application Software,0.0003134254853429324,0.02279046464626144,0.07898322230641897,0.36178741030570444,-0.1679317021312774,0.17719298245614046
VLTO,VLTO,Veralto,Industrials,Environmental & Facilities Services,0.0003119644777032466,0.014330754767059995,0.07861504838121815,0.2274936792809647,-0.06198040405656102,0.06809644825144412
EQR,EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,0.0003088568283621452,0.01722529199897507,0.07783192074726059,0.2734430333385522,-0.1691345818077924,0.15062093903072404
ROP,ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,0.0003031522055689938,0.015466619691000492,0.07639435580338644,0.2455249759512118,-0.10188938244651291,0.11238698758819488
JKHY,JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,0.00029799424507405767,0.016126295441871524,0.07509454975866253,0.2559970038476791,-0.1287501795949928,0.09736935305556438
KDP,KDP,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0.00029617341577940125,0.015234377099968645,0.07463570077640912,0.2418382391129665,-0.1648913437438948,0.2214964237643422
FDS,FDS,FactSet,Financials,Financial Exchanges & Data,0.00029500644900163687,0.01847265118035918,0.07434162514841249,0.29324424647564495,-0.11102112936253061,0.1512398844210272
RVTY,RVTY,Revvity,Health Care,Health Care Equipment,0.00029025845578796894,0.020855251426804895,0.07314513085856818,0.33106685283030435,-0.16133647681384877,0.10404191029837428
IP,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,0.0002877271540574753,0.021753435343549128,0.07250724282248378,0.34532508048212346,-0.12847288751931019,0.16841368900906972
PPG,PPG,PPG Industries,Materials,Specialty Chemicals,0.0002834242895419745,0.018461967810694334,0.07142292096457757,0.2930746532398608,-0.12496044334821732,0.13172434474075234
HSIC,HSIC,Henry Schein,Health Care,Health Care Distributors,0.00027836892937726636,0.018078090688328628,0.07014897020307112,0.2869807928411402,-0.09636625013890598,0.10782799019981604
UDR,UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,0.0002759359261861123,0.01751275075746834,0.0695358533989003,0.2780062996615156,-0.17554826733861506,0.13812621780781398
SJM,SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,0.0002752229273165348,0.01567393161712122,0.06935617768376677,0.24881595075321125,-0.15592307539310635,0.10376879140298634
CSGP,CSGP,CoStar Group,Real Estate,Real Estate Services,0.0002703141676725094,0.022134551278560986,0.06811917025347237,0.35137510839047487,-0.15446225426285243,0.1568211248018112
LUV,LUV,Southwest Airlines,Industrials,Passenger Airlines,0.0002625558564636287,0.02553530376818045,0.06616407582883442,0.40536038053857604,-0.15109415320015207,0.18697992917857387
D,D,Dominion Energy,Utilities,Multi-Utilities,0.00025696541758656066,0.016193162345719624,0.06475528523181329,0.25705848303881673,-0.12313188449319812,0.1723231679312156
MMM,MMM,3M,Industrials,Industrial Conglomerates,0.0002557480127235721,0.0182403193781285,0.06444849920634017,0.289556093453522,-0.1294500945589857,0.22990618792383932
BA,BA,Boeing,Industrials,Aerospace & Defense,0.0002551146202002698,0.029113067057564446,0.06428888429046799,0.46215561201997485,-0.2384841190698378,0.24318605379189218
GEHC,GEHC,GE HealthCare,Health Care,Health Care Equipment,0.00023660076217231311,0.020670110538799448,0.059623392067422905,0.32812783234727194,-0.15958342356702615,0.11646936263694085
CCI,CCI,Crown Castle,Real Estate,Telecom Tower REITs,0.00023073112802901176,0.017738894531779254,0.05814424426331096,0.28159622078574875,-0.1242503271431159,0.1133950654345166
AMCR,AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,0.00022833996725555856,0.018027944002623593,0.05754167174840076,0.2861847388844424,-0.16145185452656174,0.162754190317687
VZ,VZ,Verizon,Communication Services,Integrated Telecommunication Services,0.00022801342880722034,0.013295756934028813,0.05745938405941953,0.21106359803881714,-0.07497799106560332,0.11831201731607455
HUM,HUM,Humana,Health Care,Managed Health Care,0.00021721837288815813,0.023641676996216644,0.05473902996781585,0.37529998745103454,-0.21128098554318242,0.1493206537973788
SWK,SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,0.00021427696612345772,0.025569942443583824,0.05399779546311134,0.4059102524637482,-0.2057934574606971,0.2532277513873409
STZ,STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,0.0002052594874836932,0.018094426439023367,0.05172539084589069,0.2872401148440472,-0.17087730939145473,0.1720937682999717
GIS,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,0.00020200984900062445,0.014067088677008833,0.05090648194815736,0.22330810986034788,-0.11410911454775918,0.11783447840879058
FISV,FISV,Fiserv,Financials,Transaction & Payment Processing Services,0.0001947619649360434,0.022137185755117403,0.04908001516388293,0.3514169294092935,-0.4404375089267606,0.12532469514128453
DIS,DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,0.0001927955094459477,0.020038194340389476,0.04858446838037882,0.3180964736847151,-0.13163155702307905,0.14412299345308144
WDAY,WDAY,"Workday, Inc.",Information Technology,Application Software,0.00018384513887342713,0.025031303850366542,0.04632897499610364,0.3973596298785805,-0.15327708382485272,0.17166776218309932
MDT,MDT,Medtronic,Health Care,Health Care Equipment,0.00018271572819989545,0.015503816271533704,0.04604436350637365,0.246115453361489,-0.12823689861864118,0.10189252168268847
CMCSA,CMCSA,Comcast,Communication Services,Cable & Satellite,0.00016865021141120994,0.017452970207890828,0.0424998532756249,0.2770573128569904,-0.1289506953985876,0.12564374699833536
COO,COO,Cooper Companies (The),Health Care,Health Care Supplies,0.00016718274792074285,0.01844960145361559,0.0421300524760272,0.29287834340713575,-0.14607304200737425,0.11836262252001295
KMB,KMB,Kimberly-Clark,Consumer Staples,Household Products,0.00016383811748539492,0.01365872077484512,0.04128720560631952,0.21682547038506983,-0.14568546966216878,0.09704851138575088
CTSH,CTSH,Cognizant,Information Technology,IT Consulting & Other Services,0.0001504990485630703,0.019058538836592722,0.037925760237893714,0.3025449246833437,-0.17179756562553294,0.14960976201937215
DOC,DOC,Healthpeak Properties,Real Estate,Health Care REITs,0.00012232734351434195,0.01963146203092786,0.03082649056561417,0.3116397984386527,-0.2283439051758085,0.14888542947801153
GPN,GPN,Global Payments,Financials,Transaction & Payment Processing Services,0.00012182903369539592,0.02364012111242502,0.030700916491239773,0.37527528856154524,-0.191687370626332,0.2167656158408786
EL,EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,0.00012014622080772468,0.02538251201986455,0.03027684764354662,0.4029348867280162,-0.20895002266342266,0.1251536324270448
TAP,TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,0.00011890655994001852,0.01879210261848434,0.02996445310488467,0.29831538084309167,-0.1117610157412191,0.108333207450525
ZBH,ZBH,Zimmer Biomet,Health Care,Health Care Equipment,0.00011795548700090976,0.01898825154733357,0.02972478272422926,0.3014291485570922,-0.15148279089213523,0.15579756256712196
BDX,BDX,Becton Dickinson,Health Care,Health Care Equipment,0.0001153873864516673,0.01571767460635477,0.02907762138582016,0.24951034917989853,-0.18132212253063806,0.11374051958485953
BIIB,BIIB,Biogen,Health Care,Biotechnology,0.0001148371310408603,0.028072597961382992,0.028938957022296798,0.4456386771679092,-0.2923047896862979,0.4397393335959552
CAG,CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,0.00010362900171554453,0.01698238124449395,0.026114508432317222,0.26958694465571154,-0.12098162851542427,0.15869230661969502
BXP,BXP,"BXP, Inc.",Real Estate,Office REITs,9.874646584354358e-05,0.022480387931050873,0.024884109392572983,0.3568650950509107,-0.17196306098388536,0.20923558002703135
PFE,PFE,Pfizer,Health Care,Pharmaceuticals,7.664629392887259e-05,0.016404977437732223,0.019314866070075893,0.2604209433831904,-0.07734626994075244,0.1085518336252127
PYPL,PYPL,PayPal,Financials,Transaction & Payment Processing Services,7.363345394944272e-05,0.026430472758334937,0.018555630395259568,0.4195707477145296,-0.24590437016397704,0.1410977377185747
VTRS,VTRS,Viatris,Health Care,Pharmaceuticals,6.195117762426933e-05,0.023731497800131326,0.015611696761315871,0.37672584850934343,-0.24277837602969699,0.1352282079231648
MKC,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,5.2827094991907346e-05,0.016293147830636383,0.013312427937960652,0.2586457034056524,-0.10919685269512847,0.15228054009764502
CPB,CPB,Campbell's Company (The),Consumer Staples,Packaged Foods & Meats,3.7793668351826576e-05,0.0160362171293624,0.009524004424660297,0.25456705496716214,-0.0891479885082056,0.10108623345188494
NKE,NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1.7635590663910933e-05,0.021760254844174577,0.004444168847305555,0.345433336698447,-0.19980893057063687,0.15531433888321988
KHC,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,1.3946463761240587e-05,0.018181492833679824,0.0035145088678326278,0.2886222510109191,-0.2745950905989555,0.19491516581447055
CHTR,CHTR,Charter Communications,Communication Services,Cable & Satellite,-2.2733210308906934e-05,0.022602629052949436,-0.005728768997844548,0.35880561270208544,-0.25498384567682997,0.16619605464256249
CLX,CLX,Clorox,Consumer Staples,Household Products,-3.33761268585462e-05,0.016285863910669888,-0.008410783968353642,0.25853007476084616,-0.14473222600669233,0.13274940204816654
IFF,IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,-3.34453067370564e-05,0.02057890239461046,-0.008428217297738213,0.3266799479448652,-0.1936769383998932,0.15812403345175308
PSKY,PSKY,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,-4.948341269173312e-05,0.03551247211439091,-0.012469819998316747,0.5637430179347668,-0.28352985744548775,0.3673654717532415
BF-B,BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,-6.808472837392848e-05,0.018804298081533395,-0.017157351550229977,0.2985089778171981,-0.17921687909415462,0.1472683886703683
FIS,FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,-0.00011947545092636643,0.02090482748870043,-0.03010781363344434,0.33185384841484955,-0.2804833466073038,0.16310415587983562
SOLV,SOLV,Solventum,Health Care,Health Care Technology,-0.00012848032595208145,0.020203453550790694,-0.032377042139924525,0.32071988232022225,-0.08392064832525237,0.09543784603825589
HRL,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,-0.00013038904597986237,0.015041487819276635,-0.03285803958692532,0.23877621670927937,-0.1309442402620874,0.14563746637921615
ARE,ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,-0.00019950552172358704,0.01997600041875705,-0.050275391474343935,0.3171091757865197,-0.1917298787749515,0.12695774869900478
KVUE,KVUE,Kenvue,Consumer Staples,Personal Care Products,-0.0002571136306487494,0.01816232858029496,-0.06479263492348486,0.28831802791980765,-0.13222633057582855,0.1467840220616261
BAX,BAX,Baxter International,Health Care,Health Care Equipment,-0.0004406239658243589,0.020082682051532186,-0.11103723938773845,0.3188026942052076,-0.22424236192865477,0.12491283967384792
