date,equal,inverse_volatility,risk_parity,markowitz_best_sharpe_default,cvar_bootstrap,cvar_montecarlo,benchmark_sp500
2026-03-12,0.5085521797074477,0.4215907406990358,0.42872750136704085,0.5261043144045516,0.3130496023677274,0.28050402277938047,0.1975119350057788
2026-03-13,0.5008561665786175,0.4228013877150758,0.42816806957311515,0.5058677615756053,0.3214610374584046,0.2858129506507363,0.18446773217145163
2026-03-16,0.5201928561617866,0.4361813734566602,0.4388591507964503,0.5308495143847491,0.316116265380026,0.28656736340231337,0.21332166851062895
2026-03-17,0.4961726510866973,0.41477005698726077,0.41946152418249794,0.49242661852944214,0.31102232987110434,0.274607283591769,0.19101992813123325
2026-03-18,0.4455238066968381,0.3655234809477217,0.36871262884282907,0.44579865469329527,0.25910993135981886,0.22237425158299873,0.16732334444325248
2026-03-19,0.44846620545898563,0.36571958644093683,0.367477505246649,0.45632898689566437,0.2556148184551452,0.21682062894885057,0.17665006438919528
2026-03-20,0.4116972910053518,0.3375210578640411,0.339848262952575,0.4197978942997884,0.2455729778528133,0.2067646762445321,0.14645770272272385
2026-03-23,0.4263463803955414,0.3484239394766737,0.3519769454180546,0.42715116399726827,0.2490567806982078,0.2127983400243847,0.16212743689448428
2026-03-24,0.4451944393603742,0.36281627906875147,0.3669002741443874,0.4435940333752617,0.2624519852325815,0.22367283363631296,0.15682410938831648
2026-03-25,0.4252850747043222,0.3452718172963227,0.3505373476320752,0.41059996562328305,0.254481699745855,0.21486239831099985,0.1429250279144505
2026-03-26,0.40494686862731544,0.3301387091584005,0.33690165422208507,0.3906274447262994,0.24810858881002362,0.21199157526481005,0.12126583153707093
2026-03-27,0.4070035249256796,0.3270897964987396,0.3344078915985593,0.4205468701125985,0.23415222944572256,0.20595915625152506,0.11495568780705767
2026-03-30,0.39994024015059737,0.3234479619888708,0.33046257490346953,0.42699804818736276,0.23250603888509924,0.21105897763057002,0.11424112678849085
2026-03-31,0.44795655787407695,0.3587002187957362,0.3656626119888877,0.46449432674943747,0.2485866581745224,0.22529206793368117,0.16978861770124065
2026-04-01,0.4493400916999746,0.3506028554132552,0.3598006322713734,0.4923650243998019,0.23568891227743105,0.20889998237269936,0.17168486502604385
2026-04-02,0.44979370547412656,0.3530613935667912,0.36308127432444315,0.48897277735289,0.25049996904903193,0.21889030650222918,0.1685795040396476
2026-04-06,0.44114247492815406,0.3484184469018856,0.35742567262594727,0.4760434264267266,0.25268410780534123,0.21714570372472575,0.16590809467109557
2026-04-07,0.49598643134864506,0.3829083311024375,0.3922316105147303,0.5237597932395928,0.2526441316380925,0.21268770716898322,0.2261327807009621
2026-04-08,0.6393088572945931,0.5087391294825496,0.5170658882234769,0.6846216671136327,0.3574264889097136,0.31166582819436295,0.3367566049726547
2026-04-09,0.6440921842341334,0.517147854089165,0.5252952150246977,0.6933451500105472,0.37151587691803556,0.3270177746192071,0.3481475937083329
2026-04-10,0.656233772082907,0.5219843897163219,0.5305777738821047,0.700023615595851,0.36485906219926534,0.3215866787020911,0.36809246864659473
2026-04-13,0.5509926953218915,0.4369549901118195,0.4456183477179496,0.5916437204766769,0.3158353029595713,0.2713632197568918,0.26193266462838083
2026-04-14,0.5917647137512718,0.4602957346941141,0.46875869707201545,0.64381818934657,0.3193573720582512,0.2665976805638304,0.3225728953080398
2026-04-15,0.5554039148229202,0.43151177713619626,0.4358283209331242,0.6011836238486228,0.29015177827011285,0.2380425041351284,0.30943109810571867
2026-04-16,0.5351359749656261,0.4145597841095203,0.4192334436641705,0.5775883424307773,0.2796473413300795,0.22765180907458826,0.3025006622904174
2026-04-17,0.5601815853616645,0.4345047168555769,0.43928598670701513,0.6126741960702495,0.28886068684844246,0.23713459998143072,0.32046484812479736
2026-04-20,0.5857260126382746,0.4541267005682812,0.45665109594314224,0.6391545499982827,0.2973907309080488,0.239805678409315,0.34752542288799426
2026-04-21,0.557190162705921,0.42570280645583947,0.4269243355853922,0.6091111733017258,0.2666390756177939,0.20965380789643562,0.33719679414953774
2026-04-22,0.6004753091735511,0.46246495341795457,0.45945272218075517,0.65868835348736,0.284976351425946,0.23071507356945098,0.383796601929157
2026-04-23,0.5774417184573488,0.44443822916994247,0.44228679231145573,0.6378662876625545,0.2731971275616356,0.2202598063462129,0.34431218841568456
2026-04-24,0.5436055678165101,0.41739720570763916,0.41886367525325463,0.6072175881213699,0.27117202115105576,0.2198217285984967,0.3328249359818072
2026-04-27,0.5003708068187498,0.38042745875185835,0.3799430624304585,0.579377791285208,0.2413472747210479,0.18700506035768227,0.30796918206301216
2026-04-28,0.4910740930054276,0.3796521788013647,0.3793638892936533,0.5494405123843564,0.2433747132811006,0.19498408847888626,0.29204136225733923
2026-04-29,0.4892198257933913,0.3776096323308973,0.3754619495241174,0.5491951166606115,0.23926083465353232,0.18574212860080141,0.29069865617228063
2026-04-30,0.5140110503708677,0.39817771887129916,0.3939772256990197,0.593774357514885,0.24259922531444866,0.1934657524896648,0.29639094601785265
2026-05-01,0.5126366487810301,0.39771089119389513,0.3949812228863854,0.5991519144880229,0.25086785644307463,0.20286023484356686,0.30352520530782323
