annual_return,annual_volatility,sharpe_ratio,historical_var_95_daily,historical_cvar_95_daily,max_weight,min_weight,effective_number_of_holdings,rebalance_date,method,delta,penalty,weight_sum
0.6128599190301588,0.2547612025880293,2.1873814119620714,0.02373041692335422,0.032666568692894735,0.10000000000000012,0.0,10.000000000000172,2023-08-31,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.6128599190301518,0.25476120258802665,2.1873814119620665,0.0237304169233541,0.03266656869289442,0.09999999999999995,0.0,10.000000000000488,2023-08-31,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0000000000000002
0.6128599190301625,0.25476120258803076,2.187381411962073,0.023730416923354293,0.0326665686928949,0.09999999999999992,0.0,10.00000000000002,2023-08-31,markowitz_d0_1,0.1,annual_volatility,1.0
0.22549595559509122,0.14368773559633757,1.1830930099188244,0.0122691970243402,0.01896178979391424,0.09999999999999994,0.0,12.824213603615007,2023-09-29,markowitz_d31_62,31.622776601683793,annual_volatility,0.9999999999999999
0.23970038993840193,0.14433879180970105,1.2761669100102706,0.0122133834703727,0.019002740764691734,0.09999999999999998,0.0,13.408829657822874,2023-09-29,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.2736183076994081,0.14733527757348547,1.4804214665467246,0.012836314762948595,0.01921299110079991,0.09999999999999996,4.169158537216863e-18,14.791734252539934,2023-09-29,markowitz_d8_799,8.799225435691074,annual_volatility,1.0000000000000002
0.3488306621151958,0.1597348129357246,1.836360256879185,0.014292227505074105,0.02071635128936625,0.1,0.0,15.142948676735346,2023-09-29,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.4650050165045012,0.19445500483571895,2.105911425887251,0.018217114023144625,0.024802728076662763,0.1,0.0,12.3365693638825,2023-09-29,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.5158834295159538,0.22224376865232554,2.0715245800037256,0.020251066649325997,0.028039108153574268,0.1,0.0,11.207500932733854,2023-09-29,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.5226397813949717,0.2279991249899876,2.0488665533935086,0.021025853991321106,0.028677171069137572,0.09999999999999998,0.0,10.663653624522382,2023-09-29,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.5238803516758687,0.2304485726889956,2.032472348214439,0.021310605730552188,0.028823542700188377,0.09999999999999976,0.0,10.090437441506133,2023-09-29,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.5239535965118489,0.23065951728273998,2.0309311405417687,0.021334068574942244,0.02885180772960862,0.09999999999999992,0.0,10.000000000000014,2023-09-29,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.5239535965118484,0.23065951728273965,2.030931140541769,0.021334068574942234,0.028851807729608596,0.09999999999999998,0.0,10.000000000000039,2023-09-29,markowitz_d0_1,0.1,annual_volatility,1.0
0.20431657298741124,0.15778456498045104,0.9406279568967949,0.012779085815335043,0.022223449493159374,0.09999999999999964,0.0,12.127362283486157,2023-10-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.2135490267075508,0.15821751682377022,0.9964069078593072,0.01280620810368234,0.02223230607140797,0.1,0.0,12.47617354861935,2023-10-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.23454163726934354,0.16005070214072956,1.1161565358974015,0.012798565388771417,0.022452829863847633,0.1,0.0,12.952621971360221,2023-10-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.27760410994741486,0.16712372516877408,1.3265866933226949,0.013210243660496944,0.023278652312809626,0.09999999999999999,0.0,13.220660488830871,2023-10-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.3598941060249058,0.19288909214093544,1.5760046493598034,0.015466443953023101,0.026344799874940563,0.1,0.0,12.13358859656706,2023-10-31,markowitz_d2_448,2.448436746822227,annual_volatility,1.0000000000000002
0.4542523677546124,0.24498034955736964,1.6260584511139577,0.02166433022824267,0.03306459105966177,0.1,0.0,10.902858046192751,2023-10-31,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.4705320086429744,0.2611766856339145,1.5875536808984352,0.022838402929429614,0.035506113296663096,0.09999999999999996,0.0,10.000000000000032,2023-10-31,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.470532008642974,0.2611766856339144,1.5875536808984343,0.022838402929429562,0.03550611329666308,0.09999999999999996,0.0,10.000000000000039,2023-10-31,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.47053200864297273,0.2611766856339138,1.5875536808984332,0.022838402929429485,0.035506113296663,0.09999999999999983,0.0,10.000000000000124,2023-10-31,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.4705320086429748,0.26117668563391466,1.5875536808984356,0.022838402929429614,0.03550611329666312,0.09999999999999998,0.0,10.000000000000005,2023-10-31,markowitz_d0_1,0.1,annual_volatility,1.0
0.2128002526293501,0.15711473667978318,1.007545542669133,0.01276635672216954,0.02189055390505805,0.09999999999999996,0.0,12.281788701617584,2023-11-30,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.22215771311318053,0.15755152752666274,1.0641452719955857,0.012665368797612092,0.021872146518448956,0.1,0.0,12.578344523209758,2023-11-30,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.24501325092146628,0.15954108425027214,1.1941328581082482,0.012881817668109169,0.02211357001990434,0.1,0.0,12.823746897966213,2023-11-30,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.2901929870040671,0.1669773713851374,1.4115265143349,0.013381695230098268,0.023185619109340326,0.09999999999999999,0.0,12.838414247663604,2023-11-30,markowitz_d4_642,4.641588833612779,annual_volatility,1.0000000000000002
0.3655761778685059,0.19047986192247465,1.6331184552995632,0.015579717645081825,0.026138703652671198,0.09999999999999998,0.0,12.165252303367325,2023-11-30,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.43038737808407557,0.2266647866619826,1.6583404225228136,0.01958452953152452,0.030718452665433698,0.1,0.0,10.839167546310941,2023-11-30,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.4386792137193324,0.23500238859464617,1.634788548392162,0.020856467262003287,0.03198786275667788,0.09999999999999998,0.0,10.649054854374901,2023-11-30,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.44099188399176725,0.23878275116968314,1.6185921390826068,0.02132906791529446,0.032622349699649715,0.09999999999999959,0.0,10.000000000000135,2023-11-30,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.44099188399176875,0.2387827511696837,1.6185921390826092,0.021329067915294445,0.0326223496996498,0.0999999999999999,0.0,10.000000000000025,2023-11-30,markowitz_d0_1896,0.1895735652406376,annual_volatility,0.9999999999999999
0.4409918839917684,0.23878275116968362,1.6185921390826083,0.02132906791529447,0.03262234969964978,0.09999999999999995,0.0,10.000000000000034,2023-11-30,markowitz_d0_1,0.1,annual_volatility,1.0
0.22844648053755337,0.15694039745092592,1.1115460606126057,0.01280276388693349,0.0219392093202326,0.0999999999999999,0.0,12.386469024387797,2023-12-29,markowitz_d31_62,31.622776601683793,annual_volatility,1.0000000000000002
0.23796715403179342,0.15737649058313946,1.168962107047409,0.012514555909467642,0.021957921713118354,0.09999999999999998,0.0,12.628723228435051,2023-12-29,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.26217960694458997,0.15949789759821698,1.3052185018074947,0.01317217255922921,0.022273590541034533,0.09999999999999998,0.0,12.800875086280323,2023-12-29,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.3064600088265538,0.16672263465087836,1.5142515553164797,0.014070694101445102,0.023308359555542755,0.1,0.0,12.458131623351717,2023-12-29,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.3774453200130604,0.18859998409347328,1.7149806325156187,0.016379690279899644,0.026024770085328976,0.09999999999999999,0.0,11.015779307325488,2023-12-29,markowitz_d2_448,2.448436746822227,annual_volatility,0.9999999999999998
0.45984306555219695,0.2337615218844854,1.7361414414162937,0.021142710406210827,0.031944814772633626,0.09999999999999998,0.0,11.089114271102119,2023-12-29,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.4832688078784834,0.2559390059742665,1.6772308943078589,0.02335683157350583,0.03540502008383249,0.09999999999999992,0.0,10.000000000000021,2023-12-29,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.4832688078784834,0.25593900597426644,1.6772308943078593,0.023356831573505838,0.03540502008383248,0.09999999999999994,0.0,10.000000000000021,2023-12-29,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.4832688078784822,0.2559390059742658,1.6772308943078589,0.023356831573505765,0.035405020083832395,0.09999999999999963,0.0,10.000000000000108,2023-12-29,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0000000000000002
0.4832688078784832,0.25593900597426633,1.677230894307859,0.023356831573505835,0.03540502008383247,0.09999999999999992,0.0,10.000000000000039,2023-12-29,markowitz_d0_1,0.1,annual_volatility,1.0
0.21915838032068413,0.15606380867248928,1.056993173009514,0.012742196137341538,0.021624255906945358,0.09999999999999994,0.0,11.968608477870866,2024-01-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.2301665845652197,0.15657864691229906,1.1238223604255566,0.012730948839239564,0.021651305315955667,0.09999999999999995,0.0,12.205217265296673,2024-01-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0000000000000002
0.25359383515628,0.158622115169146,1.2570367942935146,0.012907480627200157,0.021837850024278807,0.09999999999999998,0.0,12.35471846284367,2024-01-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0000000000000002
0.30083377156688607,0.16644031708738344,1.4818150787191782,0.013543415408946038,0.022686383821922063,0.09999999999999998,0.0,12.386041136503,2024-01-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.3860631892691438,0.19279472545960982,1.721329193410266,0.0164800034452792,0.026089948717150303,0.1,0.0,12.483530061484364,2024-01-31,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.4663181500492673,0.23544235688025922,1.7503993568109817,0.020514366174732793,0.03141236201870004,0.1,0.0,10.769023417037586,2024-01-31,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.476159961731524,0.24512337595426467,1.721418694112036,0.02120705274546952,0.033081526213594274,0.09999999999999994,0.0,10.431783459004453,2024-01-31,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.4807322516438027,0.2540043018778545,1.6792323928785797,0.02218809725191603,0.03454360810637415,0.10000000000000003,0.0,10.40897554880593,2024-01-31,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.4807378994791503,0.25402704800582937,1.6791042640048401,0.022295379055222355,0.034561497053294435,0.0999999999999997,1.1367361568582132e-16,10.465326050933887,2024-01-31,markowitz_d0_1896,0.1895735652406376,annual_volatility,0.9999999999999999
0.4807486022500722,0.25410879231443056,1.678606231469028,0.022350950666092308,0.034598034547943246,0.10000000000000006,0.0,10.522189322388824,2024-01-31,markowitz_d0_1,0.1,annual_volatility,1.0
0.2244280511413882,0.15502420180060397,1.0961388555314346,0.012689224398568582,0.02151028616833563,0.09999999999999977,0.0,12.218750385683263,2024-02-29,markowitz_d31_62,31.622776601683793,annual_volatility,0.9999999999999999
0.23806693075225463,0.15566212432340198,1.1792652294200863,0.012572553155929204,0.021566831857710404,0.09999999999999783,3.7847347378245805e-18,12.54643220897046,2024-02-29,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.26782597440455075,0.15825462697036535,1.347992020760935,0.012953214939153485,0.021835041115330935,0.1,4.4195330516604896e-18,12.908991140209803,2024-02-29,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.3248456454624005,0.1676645467811841,1.612419862472319,0.013159593829856014,0.02296536320001452,0.1,0.0,12.32708630233654,2024-02-29,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.4226930541824892,0.19790183764665653,1.8604832504884508,0.01620378411968472,0.02651679426206215,0.09999999999999999,0.0,11.897889963296697,2024-02-29,markowitz_d2_448,2.448436746822227,annual_volatility,0.9999999999999999
0.4853015222467239,0.23004318159533205,1.8726985049465408,0.020449533560996817,0.030373937846502296,0.09999999999999996,0.0,10.713805855803363,2024-02-29,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.5063444876436698,0.2531745927447863,1.7847149776958602,0.02255579843017514,0.033935099870316614,0.10000000000000007,0.0,10.89949130719913,2024-02-29,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.5119942333628639,0.2621684725328137,1.7450390923935473,0.023388207586292526,0.03536304207392476,0.09999999999999999,0.0,10.000000000000039,2024-02-29,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0000000000000002
0.5119942333628619,0.262168472532813,1.7450390923935444,0.023388207586292422,0.03536304207392468,0.09999999999999981,0.0,10.000000000000133,2024-02-29,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.5119942333628643,0.262168472532814,1.745039092393547,0.02338820758629257,0.0353630420739248,0.1,0.0,9.999999999999998,2024-02-29,markowitz_d0_1,0.1,annual_volatility,1.0
0.22976919605075505,0.1253029395564076,1.3979655758347087,0.011637110797562009,0.016688968402543504,0.09999999999999996,0.0,13.390220084252029,2024-03-28,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.24729162119619885,0.1261060135512543,1.5280129453769593,0.011689666648040324,0.016777760635241022,0.09999999999999995,0.0,13.516396759311283,2024-03-28,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.2798769362375701,0.12891645394232537,1.7474645737490921,0.011949379144998953,0.017137572249592614,0.10000000000000002,0.0,13.406274592247026,2024-03-28,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.3425921890977656,0.1393639156653167,2.0664760151356587,0.012848959175484644,0.018111633534361838,0.09999999999999999,0.0,13.35222547810006,2024-03-28,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.4375916028577895,0.16701931451803306,2.2930976813249817,0.015774205491542837,0.021116305606436327,0.1,0.0,12.987197672322571,2024-03-28,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.5013624383398351,0.19919420156448595,2.2428486112092116,0.019647961331493984,0.02542454934800257,0.09999999999999998,0.0,11.294509382649734,2024-03-28,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.5075482497631659,0.20537084116929705,2.2055139239059693,0.02021455222596753,0.026184265078067537,0.09999999999999994,0.0,10.60044649683774,2024-03-28,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
